Date received,Product,Sub-product,Issue,Sub-issue,Company,State,ZIP code,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?
2/9/2016,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,"Convergent Resources, Inc.",NJ,083XX,Consent provided,Web,2/9/2016,Closed with explanation,Yes,No
2/4/2016,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,Ditech Financial LLC,MA,2072,N/A,Fax,2/4/2016,Closed with explanation,Yes,Yes
2/14/2016,Debt collection,Credit card,False statements or representation,Attempted to collect wrong amount,"Machol & Johannes, LLC",CO,80863,Consent not provided,Web,2/14/2016,Closed with explanation,Yes,No
2/14/2016,Mortgage,Reverse mortgage,"Loan modification,collection,foreclosure",,Nationstar Mortgage,FL,32548,Consent not provided,Web,2/14/2016,Closed with explanation,Yes,No
2/14/2016,Consumer Loan,Vehicle loan,Problems when you are unable to pay,,Toyota Motor Credit Corporation,PA,19139,Consent not provided,Web,2/14/2016,Closed with explanation,Yes,No
2/14/2016,Credit card,,Billing disputes,,Discover,OH,440XX,Consent provided,Web,2/14/2016,Closed with explanation,Yes,No
2/9/2016,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,"Select Portfolio Servicing, Inc",FL,32810,N/A,Referral,2/12/2016,Closed with explanation,Yes,Yes
2/4/2016,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,"Seterus, Inc.",GA,30082,N/A,Postal mail,2/9/2016,Closed with explanation,Yes,Yes
2/14/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,JPMorgan Chase & Co.,NY,11021,Consent not provided,Web,2/18/2016,Closed with explanation,Yes,No
2/9/2016,Credit card,,Payoff process,,Citibank,OK,730XX,Consent provided,Web,2/9/2016,Closed with monetary relief,Yes,No
2/15/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,Sierra Pacific Mortgage,OR,97213,Consent not provided,Web,2/15/2016,Closed with explanation,Yes,No
2/15/2016,Credit card,,Billing statement,,Citibank,NY,100XX,Consent provided,Web,2/15/2016,Closed with explanation,Yes,Yes
2/9/2016,Debt collection,Mortgage,Disclosure verification of debt,Not given enough info to verify debt,PHH Mortgage,VA,22408,N/A,Fax,2/11/2016,Closed with explanation,Yes,No
2/15/2016,Credit reporting,,Incorrect information on credit report,Information is not mine,Equifax,MN,554XX,Other,Web,2/15/2016,Closed with non-monetary relief,Yes,No
2/15/2016,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,"Trojan Professional Services, Inc.",CA,94597,Consent not provided,Web,2/15/2016,Closed with non-monetary relief,Yes,No
2/1/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,U.S. Bancorp,TX,77573,Consent not provided,Web,2/8/2016,Closed with explanation,Yes,Yes
2/4/2016,Credit card,,Billing disputes,,Citibank,MI,488XX,Consent provided,Web,2/9/2016,Closed with explanation,Yes,No
2/4/2016,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,PNC Bank N.A.,AR,719XX,Consent provided,Web,2/4/2016,Closed with explanation,Yes,No
2/15/2016,Credit reporting,,Incorrect information on credit report,Information is not mine,Equifax,MI,490XX,Consent provided,Web,2/15/2016,Closed with explanation,Yes,Yes
2/15/2016,Mortgage,Reverse mortgage,Settlement process and costs,,Finance of America Reverse LLC,MD,206XX,Consent provided,Web,2/22/2016,Closed with explanation,Yes,No
2/16/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,"Caliber Home Loans, Inc",GA,30102,Consent not provided,Web,2/16/2016,Closed with explanation,Yes,No
2/4/2016,Credit reporting,,Improper use of my credit report,Report improperly shared by CRC,"TransUnion Intermediate Holdings, Inc.",NE,693XX,Consent provided,Web,2/9/2016,Closed with explanation,Yes,Yes
2/4/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,Wells Fargo & Company,OH,430XX,Consent provided,Web,2/4/2016,Closed with explanation,Yes,No
2/4/2016,Bank account or service,Checking account,Problems caused by my funds being low,,Bank of America,PA,19150,N/A,Phone,2/4/2016,Closed with monetary relief,Yes,No
2/1/2016,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,"TransUnion Intermediate Holdings, Inc.",TX,767XX,Consent provided,Web,2/1/2016,Closed with non-monetary relief,Yes,No
2/15/2016,Credit reporting,,Incorrect information on credit report,Public record,Equifax,FL,322XX,Consent provided,Web,2/15/2016,Closed with explanation,Yes,Yes
2/9/2016,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,Ditech Financial LLC,WA,98001,N/A,Postal mail,2/10/2016,Closed with explanation,Yes,No
2/15/2016,Money transfers,International money transfer,Other transaction issues,,The Western Union Company,NV,890XX,Consent provided,Web,2/15/2016,Closed with explanation,Yes,Yes
2/9/2016,Bank account or service,Other bank product/service,"Account opening, closing, or management",,Discover,MI,48832,N/A,Referral,2/19/2016,Closed with explanation,Yes,No
2/15/2016,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,Specialized Loan Servicing LLC,CA,947XX,Consent provided,Web,2/22/2016,Closed with explanation,Yes,Yes
2/15/2016,Debt collection,Medical,Disclosure verification of debt,Right to dispute notice not received,"Stanislaus Credit Control Service, Inc.",GA,30039,Consent not provided,Web,2/15/2016,Closed with explanation,Yes,No
2/4/2016,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,Ocwen,AP,96326,Consent not provided,Web,2/4/2016,Closed with explanation,Yes,No
2/4/2016,Credit reporting,,Incorrect information on credit report,Information is not mine,"TransUnion Intermediate Holdings, Inc.",NY,112XX,Consent provided,Web,2/4/2016,Closed with non-monetary relief,Yes,No
2/1/2016,Credit card,,Late fee,,Amex,NY,101XX,Consent provided,Web,2/1/2016,Closed with explanation,Yes,No
12/13/2016,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,"FAIR COLLECTIONS & OUTSOURCING, INC.",MD,212XX,Consent provided,Web,12/13/2016,Closed with explanation,Yes,No
2/15/2016,Credit reporting,,Incorrect information on credit report,Account terms,Equifax,TX,750XX,Consent provided,Web,2/15/2016,Closed with explanation,Yes,No
2/15/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,TCF National Bank,MI,39180,Consent not provided,Web,2/18/2016,Closed with non-monetary relief,Yes,No
2/15/2016,Credit reporting,,Improper use of my credit report,Report improperly shared by CRC,"Commonwealth Financial Systems, Inc.",NY,117XX,Consent provided,Web,2/22/2016,Closed with explanation,Yes,No
2/4/2016,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,ERC,AZ,85142,Consent not provided,Web,2/4/2016,Closed with non-monetary relief,Yes,No
2/9/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,Loan Care,CA,946XX,Consent provided,Web,2/9/2016,Closed with explanation,Yes,No
2/15/2016,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,Equifax,FL,34736,Consent not provided,Web,2/15/2016,Closed with explanation,Yes,No
2/1/2016,Debt collection,Credit card,Communication tactics,Threatened to take legal action,Citibank,PA,194XX,Consent provided,Web,2/1/2016,Closed with explanation,Yes,No
2/1/2016,Bank account or service,Checking account,Deposits and withdrawals,,JPMorgan Chase & Co.,MI,481XX,Consent provided,Web,2/1/2016,Closed with explanation,Yes,No
12/14/2016,Consumer Loan,Installment loan,Managing the loan or lease,,"Big Picture Loans, LLC",MS,389XX,Consent provided,Web,12/14/2016,Closed with explanation,Yes,No
2/15/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,Citibank,FL,337XX,Other,Web,2/15/2016,Closed with explanation,Yes,Yes
2/15/2016,Consumer Loan,Vehicle loan,Taking out the loan or lease,,Ally Financial Inc.,GA,317XX,Consent provided,Web,2/15/2016,Closed with explanation,Yes,No
2/15/2016,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,Transworld Systems Inc.,FL,338XX,Consent provided,Web,2/15/2016,Closed with explanation,Yes,No
12/13/2016,Consumer Loan,Installment loan,Managing the loan or lease,,Citibank,OH,43203,Consent not provided,Web,12/14/2016,Closed with monetary relief,Yes,No
2/15/2016,Credit card,,Advertising and marketing,,Amex,NJ,088XX,Consent provided,Web,2/15/2016,Closed with non-monetary relief,Yes,No
2/1/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,M&T Bank Corporation,NJ,070XX,Consent provided,Web,2/1/2016,Closed with explanation,Yes,No
2/9/2016,Bank account or service,Checking account,Deposits and withdrawals,,Bank of America,TX,75440,N/A,Phone,2/10/2016,Closed with explanation,Yes,No
2/15/2016,Bank account or service,Checking account,Using a debit or ATM card,,JPMorgan Chase & Co.,AZ,85338,Consent not provided,Web,2/15/2016,Closed with monetary relief,Yes,No
2/15/2016,Mortgage,Conventional fixed mortgage,Settlement process and costs,,Ocwen,TX,750XX,Consent provided,Web,2/18/2016,Closed with explanation,Yes,No
2/15/2016,Bank account or service,Checking account,"Account opening, closing, or management",,JPMorgan Chase & Co.,IL,60153,Consent not provided,Web,2/15/2016,Closed with explanation,Yes,No
2/15/2016,Credit reporting,,Incorrect information on credit report,Information is not mine,Experian,TX,770XX,Consent provided,Web,2/19/2016,Closed with explanation,Yes,No
2/15/2016,Credit reporting,,Incorrect information on credit report,Account status,Experian,NY,11787,Consent not provided,Web,2/15/2016,Closed with explanation,Yes,No
2/15/2016,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,JPMorgan Chase & Co.,MD,207XX,Consent provided,Web,2/18/2016,Closed with explanation,Yes,Yes
2/9/2016,Credit card,,Identity theft / Fraud / Embezzlement,,Capital One,MI,48187,Consent not provided,Web,2/9/2016,Closed with explanation,Yes,No
2/9/2016,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was paid,Citibank,TN,37083,Consent not provided,Web,2/11/2016,Closed with explanation,Yes,No
2/15/2016,Credit card,,Closing/Cancelling account,,Synchrony Financial,NJ,070XX,Consent provided,Web,2/15/2016,Closed with explanation,Yes,No
2/15/2016,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,ERC,TN,373XX,Consent provided,Web,2/15/2016,Closed with non-monetary relief,Yes,No
2/15/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,JPMorgan Chase & Co.,NY,11703,Consent not provided,Web,2/15/2016,Closed with explanation,Yes,Yes
2/15/2016,Credit reporting,,Credit reporting company's investigation,Inadequate help over the phone,Equifax,NC,282XX,Consent provided,Web,2/15/2016,Closed with explanation,Yes,No
2/15/2016,Credit reporting,,Credit reporting company's investigation,Investigation took too long,Experian,GA,300XX,Consent provided,Web,2/15/2016,Closed with non-monetary relief,Yes,Yes
2/9/2016,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,Nationstar Mortgage,PA,191XX,Consent provided,Web,2/9/2016,Closed,Yes,No
2/15/2016,Credit card,,Other fee,,Synchrony Financial,NM,880XX,Consent provided,Web,2/15/2016,Closed with explanation,Yes,No
2/15/2016,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,"RGS Financial, Inc.",SC,294XX,Consent provided,Web,2/15/2016,Closed with explanation,Yes,No
2/15/2016,Credit card,,Billing disputes,,"PayPal Holdings, Inc.",MA,2114,Consent not provided,Web,2/17/2016,Closed with explanation,Yes,No
2/15/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,Ditech Financial LLC,PA,151XX,Consent provided,Web,2/15/2016,Closed with explanation,Yes,No
2/4/2016,Mortgage,Home equity loan or line of credit,"Application, originator, mortgage broker",,Bank of America,CA,94901,Consent not provided,Web,2/4/2016,Closed with explanation,Yes,Yes
2/15/2016,Credit card,,Identity theft / Fraud / Embezzlement,,"PayPal Holdings, Inc.",PA,151XX,Consent provided,Web,2/18/2016,Closed with non-monetary relief,Yes,No
2/15/2016,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,"Amsher Collection Services, Inc.",KS,675XX,Consent provided,Web,2/15/2016,Closed with explanation,Yes,Yes
2/4/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,"Select Portfolio Servicing, Inc",WA,982XX,Consent provided,Web,2/4/2016,Closed with explanation,Yes,Yes
2/15/2016,Debt collection,"Other (i.e. phone, health club, etc.)",Taking/threatening an illegal action,Threatened to sue on too old debt,Sterling Jewelers Inc.,FL,33952,Consent not provided,Web,2/15/2016,Closed with explanation,Yes,No
2/15/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,PHH Mortgage,PA,156XX,Consent provided,Web,2/15/2016,Closed with explanation,Yes,No
2/9/2016,Credit card,,Transaction issue,,Capital One,VA,232XX,Consent provided,Web,2/9/2016,Closed with monetary relief,Yes,No
2/15/2016,Mortgage,Reverse mortgage,"Loan modification,collection,foreclosure",,Nationstar Mortgage,IL,60452,Consent not provided,Web,2/15/2016,Closed with explanation,Yes,No
2/4/2016,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Called after sent written cease of comm,Sunrise Credit Services Inc.,CT,6831,Consent not provided,Web,2/4/2016,Closed with explanation,Yes,Yes
2/15/2016,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,,Bank of America,MO,63349,Consent not provided,Web,2/15/2016,Closed with explanation,Yes,Yes
2/1/2016,Credit reporting,,Incorrect information on credit report,Account status,Equifax,NJ,8030,N/A,Referral,3/7/2016,Closed with explanation,Yes,No
2/4/2016,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,First Data Corporation,NH,3062,N/A,Referral,2/8/2016,Closed with explanation,Yes,No
2/9/2016,Credit reporting,,Credit monitoring or identity protection,Problem with fraud alerts,"TransUnion Intermediate Holdings, Inc.",TX,77288,N/A,Phone,2/10/2016,Closed with explanation,Yes,No
2/1/2016,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,,Round Point Mortgage,NY,10309,Consent not provided,Web,2/1/2016,Closed with explanation,Yes,No
2/1/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,Nationstar Mortgage,IL,60174,Consent not provided,Web,2/1/2016,Closed with explanation,Yes,Yes
2/15/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,Bank of America,VA,23701,Consent not provided,Web,2/15/2016,Closed with non-monetary relief,Yes,No
2/4/2016,Consumer Loan,Installment loan,Problems when you are unable to pay,,Ally Financial Inc.,NJ,8831,Consent not provided,Web,2/8/2016,Closed with explanation,Yes,No
2/9/2016,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was paid,"Portfolio Recovery Associates, Inc.",FL,32234,N/A,Phone,2/10/2016,Closed with explanation,Yes,No
2/15/2016,Debt collection,I do not know,Disclosure verification of debt,Not disclosed as an attempt to collect,"GMA Investments, LLC",NV,89103,Consent not provided,Web,2/15/2016,Closed with explanation,No,No
2/4/2016,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,JPMorgan Chase & Co.,WA,98103,Consent not provided,Web,2/4/2016,Closed with explanation,Yes,No
2/15/2016,Credit card,,Billing disputes,,Capital One,NC,278XX,Consent provided,Web,2/15/2016,Closed with explanation,Yes,No
